fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,train_test
-2.04357521408063,-0.2326483458559157,-0.5429297561977725,-0.3571683344417549,-0.6622366103390477,-0.5814518028406425,0.8724689526527514,-1.4472969731770482,3.440423685437728,-0.5830841889776348,1.85943822332434,4,train
-0.5078939014981237,2.318097249487491,-1.2286209152850818,1.1597176371821938,0.1502247566062749,-0.870687861242878,-0.8001617076651678,0.06359934989049817,1.8209905215240034,-0.6968974862497814,-0.03413806704641349,3,train
-0.6175854238254457,-0.7696474185597908,0.18847414682869054,-0.4277211703312409,-0.624447709550895,0.09343233343124038,-0.30821151345401515,-0.8240522399116564,-0.5781697213111434,0.5550487837438302,0.439256005546276,8,train
-0.45304814033446306,-0.11757711599079952,-0.13151506074538707,-0.4277211703312409,-0.20876980088119224,-0.3886277639058188,-0.341008193068092,0.8662630215200732,0.7413684122481887,0.6688620810159769,-0.9809262122317896,6,train
-0.06912781218883703,-1.306646491263666,0.3256123786461525,1.7594167422428244,-0.5110810071864292,-0.5814518028406425,-0.5377882707525531,0.4413234306573323,-0.6381487273820209,1.5793684591931487,0.12365995715115012,6,train
1.5762450227209905,-0.69293326531638,1.0570162816726154,-0.4277211703312409,0.18801365739443138,0.47908041130088774,0.38051875844159866,0.6443501240695476,-1.3578968002325658,-0.46927089170548886,-0.2708351033427568,5,train
-0.6724311849891069,1.1290278742146245,-1.000057195589312,2.1827337575797405,-0.13319199930488476,-1.0635119001777018,-0.8001617076651678,0.7623888993091833,0.4414733818937937,-0.810710783521928,-0.4286331275403204,3,train
0.040563710138485386,-0.07922003936909414,-1.0457699395284659,-0.4277211703312409,-0.13319199930488476,-0.3886277639058188,-0.5377882707525531,0.5357544508490933,-0.6381487273820209,-1.2659639726105143,-0.9020272001330084,5,train
1.466553500393669,-1.4600747977504873,0.9655907937943076,-0.4277211703312409,4.798259553549294,-0.7742758417754662,-0.6689749892088604,0.6774009811366561,-0.15831667881499364,0.2705155405634636,-0.1919360912439757,5,train
0.4793297994477721,0.03585119049602163,-0.13151506074538707,0.48946569623207675,0.22580255818258393,0.5754924307682996,0.28212871959936814,1.102340571999397,-0.3982327030985086,0.042888946019171,-0.9020272001330084,5,train
0.36963827712045066,-0.0025058861256837634,-0.0858023168062331,-0.4277211703312409,0.28248590936481777,-0.5814518028406425,-0.5705849503666299,0.5782484099353307,-0.33825369702762853,0.327422189199537,-0.9020272001330084,5,train
1.7956280673756344,-0.4244337289644427,0.7827398180376919,-0.7099325138891848,1.094947276310142,2.118084742246889,0.4133154380556755,0.8945923275776172,0.32151536975203626,1.1241152701045627,-0.6653301638366638,4,train
-1.4951176024440207,0.13174388205028512,-1.2286209152850818,-0.7099325138891848,-0.0009308465463418928,0.18984435289865223,0.6756888749682903,-1.0223573823143073,1.521095491169611,-0.810710783521928,-0.6653301638366638,5,train
-1.824192169425986,1.6852054852293523,-1.0457699395284659,-0.8510381856681569,-0.8322866638857436,2.6001448395839484,1.5284025449342884,-1.2584349327935787,2.540738594374548,-1.0383373780662213,-0.1919360912439757,4,train
-0.2885108568434804,0.07420826711772703,-0.040089572867079114,-0.4277211703312409,-0.17098090009303757,1.63602464490983,3.0370498071818237,-0.11581958847379,-0.6981277334529009,-0.810710783521928,-0.6653301638366638,5,train
1.7956280673756344,-0.6545761886946748,1.2398672574292313,-0.7804853497786709,0.11243585581812207,0.7683164697031233,0.08534864191490703,0.4177156756094052,-1.8377288487995955,0.5550487837438302,-0.6653301638366638,7,train
-0.2336650956798192,-0.884718648424907,0.8741653059159998,0.7011242039005349,-0.20876980088119224,0.09343233343124038,-0.04583807654140036,0.3941079205614781,0.14157835153940138,1.1241152701045627,1.6227411870279969,8,train
-0.12397357335249776,-0.7696474185597908,0.9655907937943076,-0.5688268421102128,1.2838917802509153,-0.870687861242878,-0.7017716688229373,0.5357544508490933,-0.15831667881499364,2.2053415941899552,-1.0598252243305706,5,train
