fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,train_test
1.429292960014985,-1.17091734572014,1.3303678140779998,-0.2976580083734816,-0.7121033371785919,-0.9755887276043971,-0.9256237831933434,-0.3701638170002117,-1.7434607543919323,1.2935034927006817,0.12623755251080893,7,train
1.0657483464154132,-0.667366398973505,0.7892012456394912,-0.7170001082203991,1.2248177399471778,2.228994112738523,0.6333215358691298,0.8180163363339679,0.2921474777629731,1.5020863627442407,-0.7332521667117324,3,train
-0.9597145007822041,1.0563272264284378,-1.2770711065802678,-0.23775199410963652,1.703351182531192,-0.6654678075712113,-0.8435740295584764,-0.46613221400030236,1.309951593840427,-0.9313804544306137,0.0402885805885551,5,train
-0.0768204391832432,-1.4420601631990972,0.3956255595023945,1.439616405278033,-0.6665287235991619,-0.4587205275490873,-0.4333252613841414,0.3975833590003101,-0.6125672920836501,2.0583073495270643,0.12623755251080893,6,train
-1.1155193351820207,-0.20255014043814948,-0.8342984596760337,-0.5971880796927085,-0.8716144847065964,1.1952577126279036,-0.023076493209806346,-1.1470508403341335,1.1968622476095987,-0.305631844299937,0.4700334401998258,5,train
0.02704945041663515,0.2235314298859262,-0.34232885200466245,-0.2976580083734816,0.03987778688200118,-0.14859960751590154,1.7409932099398342,0.3793036643336624,-0.7256566383144784,-0.37515946764779007,-1.3348949701675124,4,train
-0.5961698871826316,-1.0934479692975807,0.3464285987352573,-0.5971880796927085,-0.6893160303888769,-0.9755887276043971,-0.8025491527410429,-0.24220595433347503,-0.5560226189682372,3.1707493230927133,-0.6473031947894786,8,train
0.909943512015596,1.2500006674848358,-0.19473796970325108,0.42121416279266227,0.3133254683585804,-0.14859960751590154,2.192266854931603,2.0427558790014935,0.5748708433400449,-0.02752135090852481,0.4700334401998258,4,train
0.02704945041663515,-0.9385092164524623,0.8383982064066283,-0.23775199410963652,-0.643741416809447,-0.0452259675048396,-0.5563998918364419,-0.47070213766695157,-0.8952906576607219,1.1544482460049763,0.3840844682775704,7,train
-0.23262527358305934,-0.28001951686070875,0.3956255595023945,-0.11793996558194572,-0.3475064285431528,-0.4587205275490873,-0.6384496454713089,-1.9102280926680568,-0.7256566383144784,0.5286996358742988,2.017114934800399,8,train
-1.0635843903820819,1.5792455172807125,-1.2770711065802678,-0.4174700369011724,-0.1879952810151481,0.4716422325504701,-0.35127550774927435,-0.9871035120006999,1.479585613186668,-0.6532699610392015,0.3840844682775704,4,train
0.23478922961639093,-0.6286317107622253,0.8383982064066283,-0.7769061224842445,-0.3475064285431528,-0.0452259675048396,-0.4743501382015749,-0.46613221400030236,-0.6691119651990655,0.7372825059178579,-0.47540525094497094,6,train
2.312187021613947,-1.2096520339314196,2.363503990187879,-0.05803395131810033,0.0854524004614311,-0.3553468875380254,-0.18717600047954036,1.3115680923343178,-0.7256566383144784,0.8763377526135641,0.0402885805885551,7,train
-0.7000397767825096,-0.8997745282411826,1.133579971009451,-0.11793996558194572,0.13102701404085879,2.1256204727274612,2.1512419781141694,-0.1508074810000844,0.34869215087838845,0.8763377526135641,0.5559824121220797,6,train
0.5983338432159628,-0.861039840029903,0.740004284872354,3.716044947304156,-0.5070175760711572,0.575015872561532,0.26409764451222817,0.9414042753340554,-0.21675458027575262,1.1544482460049763,0.12623755251080893,7,train
0.18285428481645127,0.3397354945197647,-0.09634404816897689,-0.11793996558194572,3.0705895899140883,-0.7688414475822731,-0.7204993991061759,1.174470382334232,-0.04712056092951154,-0.305631844299937,-1.50679291401202,6,train
-1.7387386727812875,-0.7448357753960643,-0.09634404816897689,-0.4174700369011724,-0.7121033371785919,0.678389512572594,0.7153712895039968,-2.2072731310015765,2.2146663636870527,0.6677548825700049,2.7906556821006867,8,train
-0.9597145007822041,-0.12508076401559062,-1.2770711065802678,-0.2976580083734816,0.10823970725114605,-0.9755887276043971,-0.8025491527410429,-0.43871267200030545,1.6492196325329116,-0.1665765976042309,0.6419313840443335,4,train
2.1563821872141298,-0.20255014043814948,1.133579971009451,-0.17784597984579112,-0.620954110019732,-0.7688414475822731,-0.22820087729697386,1.540064275667845,-1.4041927156994476,1.571613986092094,0.12623755251080893,5,train
-0.2845602183829985,-0.16381545222687025,-0.8342984596760337,-0.23775199410963652,-0.598166803230017,2.228994112738523,0.5102469054168292,-1.0785019853340905,0.7445048626862859,0.6677548825700049,1.6733190471113824,8,train
1.0138134016154743,-0.31875420507198843,1.084383010242314,-0.11793996558194572,-0.643741416809447,-0.6654678075712113,-0.31025063093184085,1.4943650390011498,-1.1780140232377911,-0.37515946764779007,-1.2489459982452569,6,train
1.3254230704151075,-1.1321826575088603,1.2811708533108626,-0.537282065428863,0.9285827516808839,0.4716422325504701,0.4692220285993957,0.3701638170003132,-0.27329925339116795,0.8763377526135641,0.6419313840443335,6,train
0.28672417441632964,1.017592538217158,-0.6375106166074851,0.4511671699245851,-0.07405874706657362,-0.8722150875933351,-0.7615242759236094,1.3115680923343178,0.6314155164554577,-0.8618528310827607,0.6419313840443335,5,train
-0.024885494383303564,1.5792455172807125,-1.1786771850459934,0.42121416279266227,-0.16520797422543312,-0.6654678075712113,-0.8845989063759099,1.0922117563341904,0.8575942089171141,-1.07043570112632,0.21218652443306277,3,train
1.8967074632144352,0.06859267704080761,1.1827769317765882,-0.7769061224842445,-0.4614429624917276,-0.6654678075712113,-0.26922575411440736,0.6306494660004867,-1.460737388814863,-0.305631844299937,-0.30350730710046175,4,train
-0.4403650527828151,0.6108783119987222,-0.29313189123752526,3.236796833193393,0.15381432083057597,1.8154995526942752,2.438416115836204,1.0922117563341904,-0.7256566383144784,-0.44468709099564313,-1.3348949701675124,5,train
-0.9077795559822653,0.7270823766325611,-1.1294802242788564,3.057078790401857,-0.27914450817400793,-0.6654678075712113,-0.8435740295584764,-0.10510824433338907,1.0837729013787707,-1.0009080777784667,1.2435741875001118,5,train
-0.5961698871826316,-0.8997745282411826,0.24803467720098296,-0.4174700369011724,-0.8032525643374538,0.2648949525283462,-0.14615112366210686,-0.8271561836672157,-0.5560226189682372,0.806810129265711,0.4700334401998258,8,train
-0.49229999758275383,-0.977243904663742,0.1988377164338458,-0.537282065428863,-0.3930810421225827,0.4716422325504701,-0.35127550774927435,-1.0693621380007414,-0.4994779458528219,0.38964438917859273,0.5559824121220797,8,train
-0.9077795559822653,-0.008876699381751675,-1.2770711065802678,-0.6570940939565537,-0.5070175760711572,-0.8722150875933351,-1.0076735368282104,-1.174470382334181,0.009424112185903815,-1.9047671813005556,-0.30350730710046175,4,train
