fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,train_test
-0.7330791331683014,0.664892798900595,-1.2570444265102252,-0.32045850314455576,-0.4536215079613274,-0.7424073577464844,-0.6455072973998506,0.24000128953665412,0.9884604582192511,0.0630946033672808,-0.872233947520712,6,train
1.06774091138558,-0.6234615445607762,1.5231476813581577,0.608862772129627,-0.36954631197791415,-1.1251895237561607,-1.1120028524763612,0.18789882847963646,-1.753512699285253,-0.1739039214689943,-0.7797845219071391,5,train
-1.7460404082298597,-1.0715847944603833,-1.358142321341803,-0.5349172589770596,-0.78992229189498,1.0758079307994786,0.53628144212731,-2.6777365296566242,2.3275636281633107,0.7740901778761055,3.2879902050900873,6,train
-0.6205278803836837,0.4968465801882421,-1.0548486368470702,-0.03451349536788419,-0.201395920011088,0.11885251577528752,1.1893752192344251,0.37546768828493476,1.2435277286847837,-0.7664002335596815,-0.6873350962935662,5,train
-0.507976627599066,0.608877392663144,-1.0042996894312812,-0.5349172589770596,0.2610176578976844,-0.7424073577464844,-0.7077067047433853,-0.333125782090598,-0.09557544125927575,-0.4701520775143382,-0.7797845219071391,5,train
-0.8456303859529191,0.8889544238503982,-1.358142321341803,2.1815603149013207,0.7654688337981631,0.501634681784964,0.3807829237684731,1.5425628159622693,0.9246936406028659,0.359342759412624,-0.22508796822569951,5,train
0.5612602738548015,0.6929005020193205,-0.04386968853129434,-0.39194475508872373,0.17694246191427118,-1.0294939822537417,-0.3345102606821767,0.3337857194393322,-0.41440952934119357,-1.4181461768594377,-0.7797845219071391,5,train
0.7300871530317273,-1.1276002006978343,1.2704029442792142,-0.2489722512003878,-0.2854711159945012,-0.26392965023438886,-0.6455072973998506,-0.8593606387665111,0.2870254644390273,0.5963412842488991,1.8087993952729144,7,train
-0.05777161646059614,-0.7915077632731288,0.562717680458171,-0.7493760148095633,-0.6217718999281558,-0.5510162747416462,-0.521108482712781,-0.28102332103358035,-0.35064271172481115,0.4778420218307616,-0.5948856706799914,5,train
0.9551896586009627,-0.23135370089861979,-0.34716337302602707,6.041817919886388,-0.34852751298206114,-0.26392965023438886,0.13198529439433404,2.480407114988703,-0.9883108878886468,0.1815938657854177,-1.1495822243614326,6,train
-1.633489155445242,1.7011778142934366,-0.9537507420154925,-0.9638347706420671,-0.8739974878783932,-0.26392965023438886,1.4692725522803316,-2.260916841200483,1.6261286343830867,1.1295879651305174,2.363495948954354,7,train
-0.8456303859529191,0.3848157677133402,-0.4482612678576047,-0.46343100703289175,-0.1803771210152347,0.21454805727770662,1.25157462657796,0.03159144530858348,1.7536622696158546,-0.529401708723407,-1.057132798747858,6,train
0.3924333946778747,1.61715470493726,-0.6504570575207598,0.036972756576283794,0.029810868943298045,-0.6467118162440653,-0.7077067047433853,0.865230822220924,0.4783259172881803,-0.1739039214689943,-0.5948856706799914,5,train
-0.17032286924521337,-0.17533829466116882,0.6132666278739599,0.036972756576283794,-0.11732072402767683,-0.35962519173680796,0.007586479707264515,0.9173332832779995,0.7333931877537158,-0.23315355267806306,0.2371591598421671,6,train
-0.6205278803836837,0.2167695490009873,-1.0548486368470702,-0.6778897628653954,-0.2434335180027946,-0.6467118162440653,-0.5833078900563158,0.24000128953665412,0.2870254644390273,0.24084349699448648,-0.7797845219071391,6,train
-0.507976627599066,0.3848157677133402,-0.04386968853129434,-0.32045850314455576,-0.09630192503182149,0.11885251577528752,1.4070731449367968,-0.3018643054563527,-0.1593422588756582,-0.5886513399324751,-0.5948856706799914,6,train
